unitid,"instnm","chronname","conference","city","state","nickname",year,"url",full_time_enrollment,inflation_adjusted_ticket_sales,inflation_adjusted_student_fees,inflation_adjusted_direct_state_govt_support,inflation_adjusted_direct_institutional_support,inflation_adjusted_indirect_facil_admin_support,inflation_adjusted_ncaa_distributions,inflation_adjusted_royalties,inflation_adjusted_tv_revenue,inflation_adjusted_endowments,inflation_adjusted_athletic_revenues,inflation_adjusted_other_revenues,inflation_adjusted_athletic_expenses,inflation_adjusted_subsidy,inflation_adjusted_subsidyproportion,inflation_adjusted_institutional_subsidy,inflation_adjusted_institutionalsubsidy_proportion,inflation_adjusted_net_revenue,inflation_adjusted_net_revenue_before_subsidy,inflation_adjusted_external_revenue,ticket_sales,student_fees,direct_state_govt_support,direct_institutional_support,indirect_facil_admin_support,ncaa_distributions,royalties,tv_revenue,endowments,athletic_revenues,other_revenues,athletic_expenses,subsidy,subsidyproportion,institutional_subsidy,institutionalsubsidy_proportion,net_revenue,net_revenue_before_subsidy,external_revenue,instate_tuition
106458,"Arkansas State University-Main Campus","Arkansas State University at Jonesboro","Sun Belt Conference","Jonesboro","Arkansas","Red Wolves",2013,"arkansas-state-fy2013.pdf",8384,1414165,4619193,0,4809313,0,1017772,254179,0,117305,16464419,4349797,16464419,9428506,0.572659,4809313,0.292103,0,-9428506,7035913,1398414,4567744,0,4755747,0,1006436,251348,0,115998,16281038,4301349,16281038,9323491,0.572659,4755747,0.292103,0,-9323491,6957547,7510
106458,"Arkansas State University-Main Campus","Arkansas State University at Jonesboro","Sun Belt Conference","Jonesboro","Arkansas","Red Wolves",2012,"arkansas-state-fy2012.pdf",8384,1337512,3632037,0,5593112,0,1051695,497883,0,128233,15785899,3673660,15785899,9225149,0.584392,5593112,0.354311,0,-9225149,6560750,1296962,3521922,0,5423542,0,1019810,482788,0,124345,15307308,3562284,15307308,8945464,0.584392,5423542,0.354311,0,-8945464,6361844,7180
106458,"Arkansas State University-Main Campus","Arkansas State University at Jonesboro","Sun Belt Conference","Jonesboro","Arkansas","Red Wolves",2011,"arkansas-state-fy2011.pdf",8384,888448,3076436,0,5166946,0,715661,216292,0,225853,14188669,4124885,14188669,8243383,0.580984,5166946,0.36416,0,-8243383,5945286,837468,2899907,0,4870461,0,674596,203881,0,212893,13374507,3888194,13374507,7770368,0.580984,4870461,0.36416,0,-7770368,5604139,6934
106458,"Arkansas State University-Main Campus","Arkansas State University at Jonesboro","Sun Belt Conference","Jonesboro","Arkansas","Red Wolves",2010,"arkansas-state-fy2010.pdf",8384,964045,3068553,0,1218334,0,725967,360352,0,136674,10267860,3930609,14442698,4286887,0.417505,1218334,0.118655,-4174837,-8461724,5980973,889970,2832773,0,1124720,0,670185,332663,0,126172,9478903,3628592,13332956,3957493,0.417505,1124720,0.118655,-3854053,-7811546,5521410,6640
139931,"Georgia Southern University","Georgia Southern University","Sun Belt Conference","Statesboro","Georgia","Eagles and Lady Eagles",2014,"georgia-southern-fy2014.pdf",16767,1086185,9542787,0,4007399,0,337489,2114899,16742,0,18929350,1840591,18109721,13550186,0.715829,4007399,0.211703,819629,-12730557,5379164,1086185,9542787,0,4007399,0,337489,2114899,16742,0,18929350,1840591,18109721,13550186,0.715829,4007399,0.211703,819629,-12730557,5379164,7190
139931,"Georgia Southern University","Georgia Southern University","Sun Belt Conference","Statesboro","Georgia","Eagles and Lady Eagles",2013,"georgia-southern-fy2013.pdf",16767,1192739,5877477,0,2536913,0,529049,729004,0,0,13349437,2484255,13349437,8414390,0.630318,2536913,0.190039,0,-8414390,4935047,1179454,5812013,0,2508657,0,523156,720884,0,0,13200750,2456586,13200750,8320670,0.630318,2508657,0.190039,0,-8320670,4880080,7066
139931,"Georgia Southern University","Georgia Southern University","Sun Belt Conference","Statesboro","Georgia","Eagles and Lady Eagles",2012,"georgia-southern-fy2012.pdf",16767,1100851,5956560,0,2069298,0,358972,789712,73081,0,11689500,1414107,11689500,8025858,0.686587,2069298,0.177022,0,-8025858,3663642,1067476,5775971,0,2006562,0,348089,765770,70865,0,11335102,1371234,11335102,7782533,0.686587,2006562,0.177022,0,-7782533,3552569,6724
139931,"Georgia Southern University","Georgia Southern University","Sun Belt Conference","Statesboro","Georgia","Eagles and Lady Eagles",2011,"georgia-southern-fy2011.pdf",16767,928683,6159885,0,2513563,0,372679,587045,53044,0,11930066,1368210,11895134,8673448,0.727024,2513563,0.210691,34931,-8638517,3256617,875394,5806424,0,2369332,0,351294,553360,50000,0,11245505,1289701,11212578,8175756,0.727024,2369332,0.210691,32927,-8142829,3069749,6606
139931,"Georgia Southern University","Georgia Southern University","Sun Belt Conference","Statesboro","Georgia","Eagles and Lady Eagles",2010,"georgia-southern-fy2010.pdf",16767,857024,5794442,0,2356384,0,297889,468011,0,0,11184663,1410914,11021456,8150826,0.72875,2356384,0.21068,163207,-7987618,3033838,791172,5349211,0,2175325,0,275000,432050,0,0,10325261,1302503,10174594,7524536,0.72875,2175325,0.21068,150667,-7373869,2800725,6240
139940,"Georgia State University","Georgia State University","Sun Belt Conference","Atlanta","Georgia","Panthers",2014,"georgia-state-fy2014.pdf",23677,654347,17598102,0,1787288,1307327,1708197,726961,0,0,27093316,3311094,27488640,20692717,0.763757,3094615,0.114221,-395324,-21088041,6400599,654347,17598102,0,1787288,1307327,1708197,726961,0,0,27093316,3311094,27488640,20692717,0.763757,3094615,0.114221,-395324,-21088041,6400599,10240
139940,"Georgia State University","Georgia State University","Sun Belt Conference","Atlanta","Georgia","Panthers",2013,"georgia-state-fy2013.pdf",23677,518534,19459760,0,1742028,1655831,455361,824884,0,0,27022947,2366550,27568170,22857618,0.84586,3397859,0.12574,-545224,-23402842,4165329,512759,19243016,0,1722625,1637388,450289,815696,0,0,26721964,2340191,27261115,22603029,0.84586,3360013,0.12574,-539151,-23142180,4118935,9928
139940,"Georgia State University","Georgia State University","Sun Belt Conference","Atlanta","Georgia","Panthers",2012,"georgia-state-fy2012.pdf",23677,666840,18432020,0,1869516,1633452,564491,752737,0,0,25307805,1388749,26754464,21934989,0.866728,3502968,0.138415,-1446658,-23381647,3372817,646623,17873205,0,1812837,1583930,547377,729916,0,0,24540533,1346645,25943332,21269972,0.866728,3396767,0.138415,-1402799,-22672771,3270561,9664
139940,"Georgia State University","Georgia State University","Sun Belt Conference","Atlanta","Georgia","Panthers",2011,"georgia-state-fy2011.pdf",23677,1033708,17550995,0,1790079,1242481,573191,627167,60010,33210,24289324,1471703,24543623,20583555,0.847432,3032560,0.124852,-254299,-20837854,3705769,974393,16543899,0,1687362,1171186,540301,591179,56567,31304,22895575,1387255,23135282,19402447,0.847432,2858548,0.124852,-239707,-19642154,3493128,9410
139940,"Georgia State University","Georgia State University","Sun Belt Conference","Atlanta","Georgia","Panthers",2010,"georgia-state-fy2010.pdf",23677,69531,15853969,0,1561576,1230281,389418,296132,0,0,21160270,1759363,18627090,18645826,0.881171,2791857,0.131939,2533179,-16112647,2514444,64188,14635789,0,1441588,1135749,359496,273378,0,0,19534366,1624178,17195830,17213126,0.881171,2577337,0.131939,2338536,-14874590,2321240,8698
160658,"University of Louisiana at Lafayette","University of Louisiana at Lafayette","Sun Belt Conference","Lafayette","Louisiana","Ragin' Cajuns",2014,"university-of-illinois-at-chicago-fy2014.pdf",13221,3529934,0,0,5587689,61704,1985045,970306,41435,32302,21297114,9162436,21542643,5649393,0.265266,5649393,0.265266,-245529,-5894922,15647721,3529934,0,0,5587689,61704,1985045,970306,41435,32302,21297114,9162436,21542643,5649393,0.265266,5649393,0.265266,-245529,-5894922,15647721,6949
160658,"University of Louisiana at Lafayette","University of Louisiana at Lafayette","Sun Belt Conference","Lafayette","Louisiana","Ragin' Cajuns",2013,"university-of-illinois-at-chicago-fy2013.pdf",13221,2557243,0,0,7640703,125856,1131202,681242,42353,0,18318392,6182146,18862414,7766559,0.423976,7766559,0.423976,-544022,-8310582,10551833,2528760,0,0,7555601,124454,1118603,673654,41881,0,18114361,6113289,18652324,7680055,0.423976,7680055,0.423976,-537963,-8218018,10434306,6192
160658,"University of Louisiana at Lafayette","University of Louisiana at Lafayette","Sun Belt Conference","Lafayette","Louisiana","Ragin' Cajuns",2012,"university-of-illinois-at-chicago-fy2012.pdf",13221,2473057,0,0,7763602,0,815464,508357,36610,0,17986196,6425716,18080742,7763602,0.431642,7763602,0.431642,-94546,-7858148,10222594,2398080,0,0,7528228,0,790741,492945,35500,0,17440897,6230903,17532577,7528228,0.431642,7528228,0.431642,-91680,-7619908,9912669,5404
160658,"University of Louisiana at Lafayette","University of Louisiana at Lafayette","Sun Belt Conference","Lafayette","Louisiana","Ragin' Cajuns",2011,"university-of-illinois-at-chicago-fy2011.pdf",13221,1395569,0,0,6182187,0,1558403,450392,37661,0,14382166,4795615,14795167,6182187,0.429851,6182187,0.429851,-413001,-6595188,8199979,1315490,0,0,5827446,0,1468980,424548,35500,0,13556901,4520437,13946204,5827446,0.429851,5827446,0.429851,-389303,-6216749,7729455,4857
160658,"University of Louisiana at Lafayette","University of Louisiana at Lafayette","Sun Belt Conference","Lafayette","Louisiana","Ragin' Cajuns",2010,"university-of-illinois-at-chicago-fy2010.pdf",13221,1609761,0,0,7067041,0,738849,350258,38455,0,13302177,3536268,13386183,7067041,0.531269,7067041,0.531269,-84006,-7151047,6235136,1486071,0,0,6524027,0,682078,323345,35500,0,12280070,3264549,12357621,6524027,0.53127,6524027,0.53127,-77551,-6601578,5756043,4456
102094,"University of South Alabama","University of South Alabama","Sun Belt Conference","Mobile","Alabama","Jaguars",2014,"university-of-south-alabama-fy2014.pdf",12028,1406241,7842498,0,10040667,0,1470004,473726,0,0,23091728,1858592,22960759,17883165,0.77444,10040667,0.434817,130969,-17752196,5208563,1406241,7842498,0,10040667,0,1470004,473726,0,0,23091728,1858592,22960759,17883165,0.77444,10040667,0.434817,130969,-17752196,5208563,8610
102094,"University of South Alabama","University of South Alabama","Sun Belt Conference","Mobile","Alabama","Jaguars",2013,"university-of-south-alabama-fy2013.pdf",12028,875620,7585261,0,9126026,0,887436,190320,0,21340,21353397,2688734,20053424,16711287,0.782606,9126026,0.427381,1299973,-15411314,4642110,865867,7500776,0,9024380,0,877552,188200,0,21102,21115562,2658787,19830068,16525156,0.782606,9024380,0.427381,1285494,-15239662,4590406,8310
102094,"University of South Alabama","University of South Alabama","Sun Belt Conference","Mobile","Alabama","Jaguars",2012,"university-of-south-alabama-fy2012.pdf",12028,901251,7197008,0,8820889,0,336866,596529,4042,22263,19656528,1803985,19405134,16017897,0.814889,8820889,0.448751,251394,-15766504,3638631,873927,6978812,0,8553461,0,326653,578444,3919,21588,19060589,1749292,18816817,15532273,0.814889,8553461,0.448751,243772,-15288501,3528316,7950
102094,"University of South Alabama","University of South Alabama","Sun Belt Conference","Mobile","Alabama","Jaguars",2011,"university-of-south-alabama-fy2011.pdf",12028,912565,6528875,265219,8045785,0,306302,173983,2828,2258,18493206,2260477,17589504,14839879,0.80245,8045785,0.435067,903702,-13936177,3653327,860201,6154241,250000,7584109,0,288726,164000,2666,2128,17432045,2130768,16580198,13988350,0.80245,7584109,0.435067,851847,-13136503,3443695,7380
102094,"University of South Alabama","University of South Alabama","Sun Belt Conference","Mobile","Alabama","Jaguars",2010,"university-of-south-alabama-fy2010.pdf",12028,950764,6153281,0,8721585,0,242863,0,163525,22114,17808130,1739637,16660631,14874867,0.835285,8721585,0.489753,1147499,-13727367,2933264,877710,5680478,0,8051440,0,224202,0,150960,20415,16439797,1605967,15380469,13731918,0.835285,8051440,0.489753,1059328,-12672590,2707879,6810
228769,"The University of Texas at Arlington","University of Texas at Arlington","Sun Belt Conference","Arlington","Texas","Mavericks",2014,"university-of-texas-at-arlington-fy2014.pdf",19318,199548,5279103,0,3721298,1152445,433793,132062,0,43634,11781630,863381,13068075,10152846,0.861752,4873743,0.413673,-1286445,-11439291,1628784,199548,5279103,0,3721298,1152445,433793,132062,0,43634,11781630,863381,13068075,10152846,0.861752,4873743,0.413673,-1286445,-11439291,1628784,8878
228769,"The University of Texas at Arlington","University of Texas at Arlington","Sun Belt Conference","Arlington","Texas","Mavericks",2013,"university-of-texas-at-arlington-fy2013.pdf",19318,321015,5649983,0,3070217,1120880,314999,223769,0,40058,11539793,838929,14128032,9841080,0.852795,4191097,0.363187,-2588239,-12429319,1698712,317440,5587053,0,3036021,1108396,311491,221277,0,39612,11411262,829584,13970673,9731470,0.852795,4144417,0.363187,-2559411,-12290881,1679792,8878
228769,"The University of Texas at Arlington","University of Texas at Arlington","Sun Belt Conference","Arlington","Texas","Mavericks",2012,"university-of-texas-at-arlington-fy2012.pdf",19318,72508,5894128,0,1950058,984387,209387,60600,0,32728,9981367,810299,11106863,8828573,0.884505,2934445,0.293992,-1125495,-9954069,1152794,70310,5715432,0,1890937,954543,203039,58763,0,31736,9678756,785732,10770129,8560912,0.884505,2845480,0.293992,-1091373,-9652285,1117844,8878
228769,"The University of Texas at Arlington","University of Texas at Arlington","Sun Belt Conference","Arlington","Texas","Mavericks",2011,"university-of-texas-at-arlington-fy2011.pdf",19318,46224,5927341,0,1601892,940120,164057,213153,0,31212,9858324,965537,9927422,8469353,0.859107,2542012,0.257854,-69098,-8538451,1388971,43572,5587223,0,1509974,886175,154643,200922,0,29421,9292642,910133,9357775,7983372,0.859107,2396149,0.257854,-65133,-8048505,1309270,8878
228769,"The University of Texas at Arlington","University of Texas at Arlington","Sun Belt Conference","Arlington","Texas","Mavericks",2010,"university-of-texas-at-arlington-fy2010.pdf",19318,48000,5453090,0,1818925,902293,181794,255941,0,25223,9311265,651222,9647213,8174308,0.877894,2721218,0.29225,-335948,-8510256,1136957,44312,5034088,0,1679163,832963,167825,236275,0,23285,8595810,601184,8905945,7546214,0.877894,2512126,0.29225,-310135,-7856349,1049596,8500
228459,"Texas State University","Texas State University at San Marcos","Sun Belt Conference","San Marcos","Texas","Bobcats",2014,"texas-state-fy2014.pdf",28185,859860,16949255,0,6621548,0,1274588,1065114,0,61616,32190191,5419826,28378049,23570803,0.732236,6621548,0.205701,3812142,-19758661,8619388,859860,16949255,0,6621548,0,1274588,1065114,0,61616,32190191,5419826,28378049,23570803,0.732236,6621548,0.205701,3812142,-19758661,8619388,9516
228459,"Texas State University","Texas State University at San Marcos","Sun Belt Conference","San Marcos","Texas","Bobcats",2013,"texas-state-fy2013.pdf",28185,1693127,14810342,0,6459855,0,1261613,878480,0,52177,30100032,4996615,28002860,21270197,0.70665,6459855,0.214613,2097172,-19173025,8829835,1674269,14645384,0,6387905,0,1247561,868695,0,51596,29764777,4940963,27690963,21033289,0.70665,6387905,0.214613,2073814,-18959475,8731488,9151
228459,"Texas State University","Texas State University at San Marcos","Sun Belt Conference","San Marcos","Texas","Bobcats",2012,"texas-state-fy2012.pdf",28185,703791,13421662,0,6185702,0,1108810,988535,0,44367,27727384,5318885,26235207,19607364,0.707148,6185702,0.22309,1492177,-18115186,8120021,682454,13014749,0,5998166,0,1075194,958565,0,43022,26886756,5157628,25439818,19012915,0.707148,5998166,0.22309,1446938,-17565977,7873841,8772
228459,"Texas State University","Texas State University at San Marcos","Sun Belt Conference","San Marcos","Texas","Bobcats",2011,"texas-state-fy2011.pdf",28185,540652,11359436,0,6001608,0,700318,914366,0,36007,23064984,3548604,21519386,17361044,0.752701,6001608,0.260204,1545598,-15815446,5703940,509629,10707619,0,5657229,0,660133,861899,0,33941,21741489,3344980,20284579,16364848,0.752701,5657229,0.260204,1456910,-14907938,5376641,8232
228459,"Texas State University","Texas State University at San Marcos","Sun Belt Conference","San Marcos","Texas","Bobcats",2010,"texas-state-fy2010.pdf",28185,499889,9575571,0,5689027,0,609926,824865,0,63727,20890086,3690809,21413732,15264597,0.73071,5689027,0.272331,-523646,-15788243,5625489,461479,8839807,0,5251896,0,563061,761484,0,58830,19284943,3407216,19768353,14091703,0.73071,5251896,0.272331,-483410,-14575113,5193240,7838
102368,"Troy University","Troy University","Sun Belt Conference","Troy","Alabama","Trojans",2014,"troy-fy2014.pdf",10334,463063,1014429,0,10902409,5918134,1241162,137029,0,0,24628741,4952515,24628741,17834972,0.724153,16820543,0.682964,0,-17834972,6793769,463063,1014429,0,10902409,5918134,1241162,137029,0,0,24628741,4952515,24628741,17834972,0.724153,16820543,0.682964,0,-17834972,6793769,9680
102368,"Troy University","Troy University","Sun Belt Conference","Troy","Alabama","Trojans",2013,"troy-fy2013.pdf",10334,833114,967767,0,9788994,5481469,1117499,190094,0,0,22519452,4140514,22519452,16238230,0.721076,15270463,0.678101,0,-16238230,6281221,823835,956988,0,9679964,5420416,1105052,187977,0,0,22268629,4094397,22268629,16057368,0.721076,15100380,0.678101,0,-16057368,6211261,9416
102368,"Troy University","Troy University","Sun Belt Conference","Troy","Alabama","Trojans",2012,"troy-fy2012.pdf",10334,856330,949709,0,9742036,1314251,949507,167456,0,0,17020691,3041402,17020691,12005996,0.705377,11056287,0.649579,0,-12005996,5014695,830368,920916,0,9446681,1274406,920720,162379,0,0,16504664,2949194,16504664,11642003,0.705377,10721087,0.649579,0,-11642003,4862661,9070
102368,"Troy University","Troy University","Sun Belt Conference","Troy","Alabama","Trojans",2011,"troy-fy2011.pdf",10334,732001,903935,0,6632914,1032502,1098050,220852,0,0,16174851,5554597,16174851,8569351,0.529795,7665416,0.47391,0,-8569351,7605500,689998,852066,0,6252310,973256,1035043,208179,0,0,15246720,5235868,15246720,8077632,0.529795,7225566,0.47391,0,-8077632,7169088,7990
102368,"Troy University","Troy University","Sun Belt Conference","Troy","Alabama","Trojans",2010,"troy-fy2010.pdf",10334,1014229,771674,0,8370746,823169,1123006,175068,0,0,17097309,4819417,17097309,9965589,0.582875,9193915,0.53774,0,-9965589,7131720,936298,712380,0,7727558,759919,1036717,161616,0,0,15783593,4449105,15783593,9199857,0.582875,8487477,0.53774,0,-9199857,6583736,7350
151102,"Indiana University-Purdue University-Fort Wayne","Indiana University-Purdue University at Fort Wayne","The Summit League","Fort Wayne","Indiana","Mastodons",2014,"indiana-purdue-fort-wayne-fy2014.pdf",7537,110841,1787267,0,3283638,358000,474258,181842,0,136620,7393037,1197191,7629868,5428905,0.734327,3641638,0.492577,-236831,-5665736,1964132,110841,1787267,0,3283638,358000,474258,181842,0,136620,7393037,1197191,7629868,5428905,0.734327,3641638,0.492577,-236831,-5665736,1964132,7949
151102,"Indiana University-Purdue University-Fort Wayne","Indiana University-Purdue University at Fort Wayne","The Summit League","Fort Wayne","Indiana","Mastodons",2013,"indiana-purdue-fort-wayne-fy2013.pdf",7537,88066,1942050,0,3879194,351920,440777,170472,0,124150,7967707,1095229,7631799,6173163,0.774773,4231114,0.531033,335907,-5837256,1794544,87085,1920419,0,3835987,348000,435868,168573,0,122767,7878962,1083030,7546796,6104406,0.774773,4183987,0.531033,332166,-5772240,1774556,7793
151102,"Indiana University-Purdue University-Fort Wayne","Indiana University-Purdue University at Fort Wayne","The Summit League","Fort Wayne","Indiana","Mastodons",2012,"indiana-purdue-fort-wayne-fy2012.pdf",7537,102529,2110965,0,2910126,424881,384767,133925,0,118910,7319468,1252274,7310151,5445973,0.744039,3335007,0.455635,9316,-5436656,1873495,99421,2046966,0,2821898,412000,373102,129865,0,115305,7097559,1214307,7088525,5280864,0.744039,3233898,0.455635,9034,-5271830,1816695,7640
151102,"Indiana University-Purdue University-Fort Wayne","Indiana University-Purdue University at Fort Wayne","The Summit League","Fort Wayne","Indiana","Mastodons",2011,"indiana-purdue-fort-wayne-fy2011.pdf",7537,105533,2179321,0,2971619,371306,348738,103674,0,109713,7174656,1094465,7199465,5522246,0.769688,3342925,0.465935,-24810,-5547055,1652410,99477,2054269,0,2801104,350000,328727,97725,0,103418,6762966,1031664,6786352,5205373,0.769688,3151104,0.465935,-23386,-5228759,1557593,7454
151102,"Indiana University-Purdue University-Fort Wayne","Indiana University-Purdue University at Fort Wayne","The Summit League","Fort Wayne","Indiana","Mastodons",2010,"indiana-purdue-fort-wayne-fy2010.pdf",7537,108613,2066468,0,2558403,341218,367339,134604,0,86115,7120930,1544284,6951124,4966090,0.697393,2899621,0.407197,169805,-4796285,2154840,100267,1907686,0,2361822,315000,339114,124261,0,79498,6573775,1425625,6417017,4584508,0.697393,2676822,0.407197,156758,-4427750,1989267,7273
151111,"Indiana University-Purdue University-Indianapolis","Indiana University-Purdue University at Indianapolis","The Summit League","Indianapolis","Indiana","Jaguars",2014,"indiana-purdue-indianapolis-fy2014.pdf",21097,46174,3093396,0,3954823,136368,418028,213909,0,0,8179405,316707,8350718,7184587,0.878375,4091191,0.500182,-171313,-7355900,994818,46174,3093396,0,3954823,136368,418028,213909,0,0,8179405,316707,8350718,7184587,0.878375,4091191,0.500182,-171313,-7355900,994818,8909
151111,"Indiana University-Purdue University-Indianapolis","Indiana University-Purdue University at Indianapolis","The Summit League","Indianapolis","Indiana","Jaguars",2013,"indiana-purdue-indianapolis-fy2013.pdf",21097,35904,2875481,0,3486331,154358,345760,182119,0,0,7390757,310803,7359579,6516170,0.881665,3640689,0.4926,31177,-6484993,874586,35504,2843454,0,3447500,152639,341909,180091,0,0,7308438,307341,7277608,6443593,0.881665,3600139,0.4926,30830,-6412763,864845,8756
151111,"Indiana University-Purdue University-Indianapolis","Indiana University-Purdue University at Indianapolis","The Summit League","Indianapolis","Indiana","Jaguars",2012,"indiana-purdue-indianapolis-fy2012.pdf",21097,30911,2674507,0,3543556,124458,327762,246898,0,0,7226297,278205,7239026,6342521,0.8777,3668014,0.507592,-12729,-6355250,883776,29974,2593422,0,3436124,120685,317825,239413,0,0,7007213,269770,7019556,6150231,0.8777,3556809,0.507593,-12343,-6162574,856982,8605
151111,"Indiana University-Purdue University-Indianapolis","Indiana University-Purdue University at Indianapolis","The Summit League","Indianapolis","Indiana","Jaguars",2011,"indiana-purdue-indianapolis-fy2011.pdf",21097,24624,2269164,0,3727118,101239,243786,233417,0,0,6891419,292071,6866217,6097522,0.884799,3828357,0.555525,25202,-6072320,793898,23211,2138957,0,3513252,95430,229797,220023,0,0,6495982,275312,6472226,5747639,0.884799,3608682,0.555525,23756,-5723883,748343,8243
151111,"Indiana University-Purdue University-Indianapolis","Indiana University-Purdue University at Indianapolis","The Summit League","Indianapolis","Indiana","Jaguars",2010,"indiana-purdue-indianapolis-fy2010.pdf",21097,43199,2564528,0,2718239,103373,273260,196650,0,0,6307802,408553,6421255,5386140,0.853885,2821612,0.447321,-113452,-5499592,921662,39880,2367476,0,2509376,95430,252263,181540,0,0,5823126,377161,5927861,4972282,0.853885,2604806,0.447321,-104735,-5077017,850844,7885
181394,"University of Nebraska at Omaha","University of Nebraska at Omaha","The Summit League","Omaha","Nebraska","Mavericks",2014,"university-of-nebraska-omaha-fy2014.pdf",10374,2057133,1285944,0,5932341,2025356,40845,562918,0,0,13693874,1789337,13693874,9243641,0.67502,7957697,0.581114,0,-9243641,4450233,2057133,1285944,0,5932341,2025356,40845,562918,0,0,13693874,1789337,13693874,9243641,0.67502,7957697,0.581114,0,-9243641,4450233,6632
181394,"University of Nebraska at Omaha","University of Nebraska at Omaha","The Summit League","Omaha","Nebraska","Mavericks",2013,"university-of-nebraska-omaha-fy2013.pdf",10374,1848656,1238224,0,4849078,1933000,124389,562870,0,0,12845203,2288986,12845203,8020302,0.624381,6782078,0.527985,0,-8020302,4824901,1828066,1224433,0,4795069,1911470,123004,556601,0,0,12702133,2263490,12702133,7930972,0.624381,6706539,0.527985,0,-7930972,4771161,7313
181394,"University of Nebraska at Omaha","University of Nebraska at Omaha","The Summit League","Omaha","Nebraska","Mavericks",2012,"university-of-nebraska-omaha-fy2012.pdf",10374,1770828,1200662,0,4568154,1745964,63238,676772,0,0,12262246,2236628,12465800,7514780,0.612839,6314118,0.514923,-203554,-7718335,4747466,1717141,1164261,0,4429658,1693031,61321,656254,0,0,11890484,2168818,12087867,7286950,0.612839,6122689,0.514923,-197383,-7484333,4603534,7173
181394,"University of Nebraska at Omaha","University of Nebraska at Omaha","The Summit League","Omaha","Nebraska","Mavericks",2011,"university-of-nebraska-omaha-fy2011.pdf",10374,2050741,1219749,0,4577400,2081040,319433,751184,0,0,13954469,2954922,15817662,7878189,0.564564,6658440,0.477155,-1863193,-9741383,6076280,1933067,1149758,0,4314744,1961628,301104,708080,0,0,13153746,2785365,14910027,7426130,0.564564,6276372,0.477155,-1756281,-9182411,5727616,7027
181394,"University of Nebraska at Omaha","University of Nebraska at Omaha","The Summit League","Omaha","Nebraska","Mavericks",2010,"university-of-nebraska-omaha-fy2010.pdf",10374,1856935,1185915,0,5249993,1960983,88757,643785,0,0,13133628,2147260,13017484,8396891,0.639343,7210976,0.549047,116144,-8280746,4736737,1714253,1094792,0,4846596,1810306,81937,594318,0,0,12124472,1982270,12017252,7751694,0.639343,6656902,0.549047,107220,-7644474,4372778,6626
200332,"North Dakota State University-Main Campus","North Dakota State University","The Summit League","Fargo","North Dakota","Bison",2014,"north-dakota-state-fy2014.pdf",11798,3745595,1136761,2588180,4269109,0,1000591,1539931,0,309530,20712638,6432471,20618838,7994050,0.38595,4269109,0.206111,93800,-7900250,12718588,3745595,1136761,2588180,4269109,0,1000591,1539931,0,309530,20712638,6432471,20618838,7994050,0.38595,4269109,0.206111,93800,-7900250,12718588,7820
200332,"North Dakota State University-Main Campus","North Dakota State University","The Summit League","Fargo","North Dakota","Bison",2013,"north-dakota-state-fy2013.pdf",11798,3477054,1099292,2037157,4757678,0,809750,1295306,152,316175,19073956,5597719,18913630,7894127,0.413869,4757678,0.249433,160327,-7733800,11179829,3438326,1087048,2014467,4704687,0,800731,1280879,150,312653,18861510,5535372,18702969,7806202,0.413869,4704687,0.249433,158541,-7647661,11055308,7540
200332,"North Dakota State University-Main Campus","North Dakota State University","The Summit League","Fargo","North Dakota","Bison",2012,"north-dakota-state-fy2012.pdf",11798,3006341,1095778,1482119,4910949,0,619657,985038,0,242382,17351569,5251686,17357691,7488847,0.431595,4910949,0.283026,-6122,-7494969,9862722,2915196,1062557,1437185,4762061,0,600870,955174,0,235034,16825511,5092468,16831447,7261803,0.431595,4762061,0.283026,-5936,-7267739,9563708,7233
200332,"North Dakota State University-Main Campus","North Dakota State University","The Summit League","Fargo","North Dakota","Bison",2011,"north-dakota-state-fy2011.pdf",11798,2137219,1130616,1461067,5165281,0,543382,1319649,0,205150,16203014,4445801,16285739,7756963,0.478736,5165281,0.318785,-82725,-7839688,8446051,2014583,1065740,1377229,4868891,0,512202,1243926,0,193378,15273267,4190696,15351245,7311860,0.478736,4868891,0.318785,-77978,-7389838,7961407,7175
200332,"North Dakota State University-Main Campus","North Dakota State University","The Summit League","Fargo","North Dakota","Bison",2010,"north-dakota-state-fy2010.pdf",11798,1775254,1154465,1395664,5170295,0,89293,942454,0,189870,15671077,5143652,15625028,7720425,0.492654,5170295,0.329926,46049,-7674375,7950653,1638848,1065759,1288425,4773022,0,82432,870038,0,175281,14466950,4748426,14424439,7127206,0.492654,4773022,0.329926,42511,-7084695,7339744,6731
219471,"University of South Dakota","University of South Dakota","The Summit League","Vermillion","South Dakota","Coyotes",2014,"university-of-south-dakota-fy2014.pdf",6031,491217,1540890,0,6356551,2800192,189128,627984,0,115410,14879307,2873345,14686675,10697633,0.71896,9156743,0.615401,192632,-10505001,4181674,491217,1540890,0,6356551,2800192,189128,627984,0,115410,14879307,2873345,14686675,10697633,0.71896,9156743,0.615401,192632,-10505001,4181674,8022
219471,"University of South Dakota","University of South Dakota","The Summit League","Vermillion","South Dakota","Coyotes",2013,"university-of-south-dakota-fy2013.pdf",6031,483125,1365780,0,5493771,520374,131201,582951,0,106730,11150200,2572998,11146402,7379925,0.661865,6014145,0.539376,3798,-7376127,3770275,477744,1350568,0,5432581,514578,129740,576458,0,105541,11026009,2544340,11022253,7297727,0.661865,5947159,0.539375,3756,-7293971,3728282,8022
